Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
41mRImX0f2D1pKOM5Ki5uf,"728y8xDi9WMeYqKeuYgDF0,3CyXvJnv9MQsqyBvcTLa9S",Way Down We Go - Acoustic Mix,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Sphere",12-11-2021,156585,33,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.63,0.389,10,-7.32,0,0.0307,0.883,0,0.0661,0.375,81.946,4
7ofNuO4b9xngiH9FQ2or74,51ko40AiZIUn6oTSUS9NQb,Thunder - Acoustic Covers of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Son&Dad,12-11-2021,134615,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.731,0.338,5,-7.5,1,0.0299,0.348,0,0.789,0.335,78.064,4
2wnIol2xfnwpi49VMZENS9,6Xvy1uxkv35sodFf8FfpNw,I Will Wait - Acoustic,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Caj Morgan,12-11-2021,161250,32,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.657,0.258,1,-9.487,1,0.0314,0.792,0,0.293,0.355,119.812,4
1t00igrRSoatWOMh2kUoHS,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Demons - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,159612,32,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.388,0.178,3,-12.789,1,0.0444,0.783,0,0.352,0.593,199.517,4
7emWqhiFiJlfW5hivilhOZ,"728y8xDi9WMeYqKeuYgDF0,51ko40AiZIUn6oTSUS9NQb",Holy - Acoustic,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Son&Dad",12-11-2021,146071,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.776,0.225,6,-9.225,1,0.0339,0.691,0,0.0992,0.575,83.963,4
4hkmSpKQ6VMGXY2m6jFkKv,"728y8xDi9WMeYqKeuYgDF0,0mJ6L6PN7PcoqUBSw0zAmy",Paradise - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Chrissy Dave",12-11-2021,178064,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.625,0.301,9,-7.601,0,0.0374,0.904,0,0.304,0.548,123.888,4
3F3bi2FBpbCYrcIYjOloku,"51ko40AiZIUn6oTSUS9NQb,1TGsAa2Jc0sAhpfK3wunw9",Ocean Eyes - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Son&Dad,SANNA NORTH",12-11-2021,137837,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.471,0.268,4,-7.56,0,0.0375,0.743,0,0.18,0.394,98.635,5
3dKJP4XsbZpAeYUdV3pAEG,"728y8xDi9WMeYqKeuYgDF0,18dXu6R7j97dV6fOTzXwMK",Summertime Sadness,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Lisa",12-11-2021,239000,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.503,0.251,1,-8.605,0,0.0344,0.941,0,0.141,0.252,113.531,4
65zjt2TjY1FtPhzL1x3wtX,1bOdLrsbjrSDXbbeTB30X5,The A-Team - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Filip Nordin,12-11-2021,168000,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.48,0.267,2,-9.734,1,0.0389,0.768,0,0.11,0.453,80.496,4
4r33arTVPbCHKZkgMNKHdG,"728y8xDi9WMeYqKeuYgDF0,0mJ6L6PN7PcoqUBSw0zAmy",Leave a Light On - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Chrissy Dave",12-11-2021,143260,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.522,0.395,3,-9.056,1,0.0353,0.706,0,0.622,0.249,138.216,4
4hy0MY5ME2D7AzvHCidnS3,"3CxZRmQG1Sn7B2wgvSMTLD,5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D",Lonely,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"VENDEE,Covers Culture,Acoustic Covers Culture",12-11-2021,147015,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.656,0.109,1,-14.435,1,0.0437,0.955,0,0.104,0.325,79.826,1
2Le8D6RSn8aw7Taku7glDB,1bOdLrsbjrSDXbbeTB30X5,Youngblood - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Filip Nordin,12-11-2021,149289,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.794,0.279,7,-7.75,0,0.0452,0.342,0,0.0937,0.377,114.206,4
3XYi7KXhUG4kDaz34o3F1g,"31AyAonR1hLJW6fJclSukV,7t16j0VcCmlGamciil7QwK",Control,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"NORMANDY,Lynn Miller",12-11-2021,175336,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.709,0.156,3,-17.424,1,0.0357,0.924,0.0000777,0.0895,0.188,109.799,4
5CNHMT1mzUxC9H35bDOsT6,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Lost Cause - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,148812,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.664,0.274,10,-11.005,0,0.0425,0.899,0,0.354,0.392,75.01,4
0IS3KnXzXuUj4ss4nhU8hA,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",You're Not Sorry - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,149783,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.582,0.181,10,-11.294,0,0.0386,0.821,0,0.237,0.172,133.431,4
1QT5CRF6dWXLugx5RbJGer,2TdyIW2Ol7vpofth27iAZi,Before You Go - Acoustic Covers of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Denis Kalytovskyi,12-11-2021,224030,32,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,ukrainian pop,0.623,0.394,2,-7.619,1,0.0317,0.878,0,0.166,0.676,112.379,4
2qqAvAw9xD3vKNb7Kq22Qh,"728y8xDi9WMeYqKeuYgDF0,0mJ6L6PN7PcoqUBSw0zAmy",Take Me To Church - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Chrissy Dave",12-11-2021,135813,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.637,0.383,1,-6.787,0,0.0592,0.688,0,0.203,0.421,128.706,3
4tyUaztACQUMdr9Yg8Txfm,31AyAonR1hLJW6fJclSukV,Mood,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,NORMANDY,12-11-2021,167293,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.635,0.114,9,-20.066,1,0.0418,0.922,0.0000865,0.109,0.402,121.043,4
1hq0FPo8EzBnCmI0z0esCW,4TSqSBlGY1wV5qhnX6vVwB,All of Me - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Eric Lumiere,12-11-2021,186923,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.491,0.152,7,-8.136,1,0.0345,0.894,0,0.105,0.459,135.327,4
0juATQqJDDKpTrOs5f3iGg,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",All I Want - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,124010,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.522,0.196,1,-10.809,1,0.0346,0.852,0,0.235,0.3,119.382,4
7H5CpKF8U1OQdZ5vNSlL67,"728y8xDi9WMeYqKeuYgDF0,0mJ6L6PN7PcoqUBSw0zAmy",Control - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Chrissy Dave",12-11-2021,155855,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.654,0.3,1,-7.905,1,0.033,0.882,0,0.127,0.351,114.048,4
7D6SO0O2wO2ZHmwWlkuLwF,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Hope - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,149103,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.749,0.311,11,-7.047,1,0.0305,0.804,0,0.244,0.35,92.064,4
7eabzwlH4ECKMK0j3ANtlN,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Every Breath You Take - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,133010,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.66,0.278,9,-9.695,1,0.0391,0.964,0,0.207,0.673,119.786,4
1Whxt3lFm3WZ5RjayHMucO,"51ko40AiZIUn6oTSUS9NQb,1bOdLrsbjrSDXbbeTB30X5",Drag Me Down,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Son&Dad,Filip Nordin",12-11-2021,141176,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.879,0.411,8,-5.146,1,0.0376,0.61,0,0.296,0.609,119.013,4
3vGzY3RE9HGzJcC1hQEn18,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Perfect - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,197446,31,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.377,0.145,0,-13.314,1,0.0396,0.917,0,0.162,0.518,184.447,3
1OaCCqvyhcJ0plFxVLvx8m,"31AyAonR1hLJW6fJclSukV,0of9UXjt3z8v6f4DkGJxuW",Lean On,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"NORMANDY,Clariza",12-11-2021,124255,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.632,0.0725,7,-25.611,1,0.0438,0.892,0.000412,0.125,0.448,141.312,4
5gpjjEdExLIFgEEGzWNfG2,"31AyAonR1hLJW6fJclSukV,7t16j0VcCmlGamciil7QwK",Giant - Relaxing Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"NORMANDY,Lynn Miller",12-11-2021,196200,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.454,0.243,4,-12.957,1,0.0329,0.932,0.0000623,0.0964,0.61,99.56,4
1DxwWEVXzZB2IqGxI6GYRK,"728y8xDi9WMeYqKeuYgDF0,0mJ6L6PN7PcoqUBSw0zAmy",Seven Nation Army - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Chrissy Dave",12-11-2021,142363,30,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.773,0.208,2,-9.482,0,0.0438,0.956,0,0.149,0.538,109.822,4
721wA0nQIhBG4rWx5PakmB,"0YW0NeTpJooHEyh69AGoUk,68sPBPITNbG4ijPwgeKZhi",drivers license - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"SYLVAN,Polar Gang",12-11-2021,143571,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.643,0.35,8,-8.214,1,0.0514,0.771,0,0.165,0.531,140.202,4
3uyGrjVnMAKtYEnR16EPoe,1bOdLrsbjrSDXbbeTB30X5,Without You - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Filip Nordin,12-11-2021,138103,33,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.86,0.294,2,-5.007,1,0.0394,0.649,0,0.145,0.605,116.012,4
3JOx3TB7hy1c3J28DUorK9,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Someone You Loved - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,184450,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.708,0.195,3,-11.803,1,0.041,0.921,0,0.0901,0.376,107.92,4
57KPLJI52rz25IqsggdDPw,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Don't - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,144024,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.561,0.334,8,-7.335,1,0.131,0.681,0,0.33,0.824,136.294,5
3h1q4Ejj1kqmMpLkWUmlFN,4jVjfrQxk5Ume1XLK0UdxM,Light On - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Bobbylene,12-11-2021,234950,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.71,0.166,11,-10.712,1,0.0392,0.877,0,0.187,0.262,99.679,4
0zZBJ2TSQa2V0CJnc3sJGy,6Xvy1uxkv35sodFf8FfpNw,Take Me To Church - Acoustic,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Caj Morgan,12-11-2021,156106,32,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.732,0.344,5,-6.776,1,0.0386,0.574,0,0.0935,0.716,113.076,3
0Gz9Wt4lsR23UhRDAD0SMO,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Fix You - Acoustic Covers,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,138759,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.654,0.286,9,-12.85,1,0.0463,0.98,0.0000266,0.145,0.115,127.909,4
5cstXuSNQ2gvtDbt46UAlT,"31AyAonR1hLJW6fJclSukV,1Niv1W2jnPInPhvY2k8ay6",Fever,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"NORMANDY,Sarah Griche",12-11-2021,156727,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.618,0.0846,6,-24.39,1,0.046,0.909,0.00871,0.107,0.167,135.926,4
7nsmPssGmw8B9CyAxhQm5z,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Shallow - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,156644,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.448,0.147,7,-11.367,1,0.0393,0.955,0,0.108,0.193,94.397,4
0fYbSWDeQvElscjZH9x4pH,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Over The Rainbow - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,114254,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.606,0.195,2,-12.523,1,0.0393,0.578,0.00000285,0.0708,0.342,110.086,5
21HwOODUViTuHpkSYbdcMy,1TGsAa2Jc0sAhpfK3wunw9,Unsteady - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,SANNA NORTH,12-11-2021,191052,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.699,0.343,2,-6.052,1,0.0296,0.506,0,0.56,0.383,114.021,4
2LPjxkui0DaZmrqAOnSkCa,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Fire On Fire - Acoustic Cover,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,128104,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.715,0.195,4,-10.133,1,0.0516,0.929,0,0.145,0.502,125.748,4
6re95ed0CYDEfNEzDbCZIF,2TdyIW2Ol7vpofth27iAZi,Lonely - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Denis Kalytovskyi,12-11-2021,152045,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,ukrainian pop,0.557,0.244,11,-7.579,0,0.0385,0.849,0,0.108,0.129,80.095,4
1qcfq93LpQ6mreb3cr8uwE,"31AyAonR1hLJW6fJclSukV,1zvzOgtLnobckabjRmMcoJ",driver license - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"NORMANDY,Sasha",12-11-2021,173658,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.551,0.179,8,-13.827,1,0.0345,0.884,0.0000863,0.111,0.171,123.3,4
5gLgVpLw3TqA7v8rDQU3JR,31AyAonR1hLJW6fJclSukV,Watermelon Sugar,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,NORMANDY,12-11-2021,159200,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.491,0.129,5,-18.18,1,0.0433,0.915,0.000573,0.0921,0.207,150.056,4
3khHYOPgNXtglydjQ8PjZt,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Free Fallin' - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,144013,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.382,0.177,9,-13.885,1,0.0456,0.824,0,0.251,0.601,63.031,5
2ibG0i7VdN9kOT7dARdukD,"36rx4gUHmWdaIQ6lzEgFyi,5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D",Lover of mine,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Madamarye,Covers Culture,Acoustic Covers Culture",12-11-2021,187553,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.403,0.143,11,-13.452,0,0.0735,0.943,0,0.101,0.184,187.71,3
1G6r8HBfKrrLDvwGV27vGB,2TdyIW2Ol7vpofth27iAZi,Heather - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Denis Kalytovskyi,12-11-2021,198152,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,ukrainian pop,0.435,0.253,5,-8.525,1,0.04,0.844,0,0.0936,0.321,140.534,3
0V8P6LBkFQFMoSBwycR4w1,"5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D,6jqJtgQMxwzgdxaJX2Jw3B",Clocks - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Covers Culture,Acoustic Covers Culture,Lounge Covers Culture Of Popular Songs",12-11-2021,121977,29,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.557,0.259,8,-11.297,1,0.0337,0.892,0,0.098,0.15,121.868,4
0hUPelWPuUsrCLFuCJUfyU,6Xvy1uxkv35sodFf8FfpNw,"Take Me Home, Country Roads - Acoustic",Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Caj Morgan,12-11-2021,145411,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.415,0.344,2,-6.349,1,0.0301,0.721,0,0.124,0.377,84.843,4
5PXwUD1qofh7Jk7PsbUPCC,"728y8xDi9WMeYqKeuYgDF0,3CyXvJnv9MQsqyBvcTLa9S",Breaking Me,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Vendredi,Sphere",12-11-2021,158750,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.672,0.396,8,-7.955,0,0.0345,0.92,0,0.129,0.628,111.916,4
3JwwQ9wTsP8Ptvk5u8UCFk,"6YZ0HqYCSfHOR7yCMr1aUk,5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D",Another Love,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Roostz,Covers Culture,Acoustic Covers Culture",12-11-2021,154827,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.616,0.085,9,-12.515,0,0.0653,0.855,0,0.0895,0.34,111.65,4
473PNY6CAGVnhgkrsYkzuY,2TdyIW2Ol7vpofth27iAZi,Therefore I Am - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Denis Kalytovskyi,12-11-2021,171785,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,ukrainian pop,0.769,0.486,2,-8.719,0,0.0878,0.163,0,0.28,0.777,94.029,4
6WnV84uYe2eYHZmqbE5KHz,2TdyIW2Ol7vpofth27iAZi,Supalonely - Acoustic Covers Versions of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Denis Kalytovskyi,12-11-2021,222674,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,ukrainian pop,0.583,0.452,4,-6.056,1,0.0286,0.39,0,0.0994,0.588,128.863,4
2dQCpor5f7eEMEmhaFID4Q,"6YZ0HqYCSfHOR7yCMr1aUk,5WqAC2eKe7UnQifadzN9r7,6YjLcNee0zYri4IbAnsC2D",Blinding Lights,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,"Roostz,Covers Culture,Acoustic Covers Culture",12-11-2021,147375,28,spotify:user:oawq5t2haqvy6om0aykx1u5oh,2022-12-02T11:25:50Z,acoustic cover,0.47,0.236,0,-8.465,0,0.0522,0.878,0,0.149,0.442,170.806,4
